card_id,set_id,market_price_usd
ex9-1,ex9,74.86
ex9-2,ex9,46.26
ex9-3,ex9,66.81
ex9-4,ex9,12.5
ex9-5,ex9,73.06
ex9-6,ex9,67.64
ex9-7,ex9,127.65
ex9-8,ex9,35.34
ex9-9,ex9,1.61
ex9-10,ex9,50.94
ex9-11,ex9,18.61
ex9-12,ex9,93.98
ex9-13,ex9,65.55
ex9-14,ex9,59.91
ex9-15,ex9,145.38
swsh5-3,swsh5,15.42
cel25c-2_A,cel25c,139.57
cel25c-4_A,cel25c,112.59
cel25c-15_A1,cel25c,65.14
cel25c-15_A2,cel25c,95.9
cel25c-15_A3,cel25c,107.9
cel25c-15_A4,cel25c,147.72
cel25c-73_A,cel25c,101.76
cel25c-8_A,cel25c,142.77
cel25c-24_A,cel25c,46.93
cel25c-20_A,cel25c,61.0
tk1b-2,tk1b,41.5
mcd11-1,mcd11,3.04
mcd11-2,mcd11,95.77
mcd11-3,mcd11,78.95
mcd11-4,mcd11,30.53
mcd11-5,mcd11,89.07
mcd11-6,mcd11,105.85
mcd11-7,mcd11,140.97
mcd11-8,mcd11,48.57
mcd11-9,mcd11,100.44
pl1-1,pl1,13.99
pl1-2,pl1,69.53
pl1-3,pl1,111.9
pl1-4,pl1,144.92
pl1-5,pl1,18.09
pl1-6,pl1,40.24
pl1-7,pl1,88.7
pl1-8,pl1,55.88
pl1-9,pl1,13.73
pl1-10,pl1,139.38
pl1-11,pl1,44.37
pl1-12,pl1,67.14
pl1-13,pl1,58.58
pl1-14,pl1,58.79
pl1-15,pl1,45.12
pl1-16,pl1,78.11
pl1-17,pl1,16.69
pl1-18,pl1,121.82
pl1-19,pl1,13.37
pl1-20,pl1,104.2
pl1-21,pl1,31.82
tk1b-1,tk1b,123.96
swsh8-1,swsh8,147.36
swsh8-2,swsh8,72.43
swsh8-3,swsh8,112.52
swsh8-4,swsh8,128.59
sm9-138,sm9,95.07
sm9-139,sm9,133.42
sm6-1,sm6,23.48
sm6-2,sm6,71.36
sm6-2a,sm6,97.95
sm6-3,sm6,32.39
sm6-4,sm6,48.27
sm6-5,sm6,18.49
sm6-6,sm6,109.91
sm6-7,sm6,16.98
sm6-8,sm6,4.47
sm6-9,sm6,128.27
sm6-10,sm6,13.09
sm6-11,sm6,55.66
sm6-12,sm6,149.25
sm6-13,sm6,32.51
sm6-14,sm6,17.47
sm6-15,sm6,46.66
sm6-16,sm6,108.89
sm6-17,sm6,142.7
sm6-18,sm6,120.79
sm9-140,sm9,132.12
sm9-141,sm9,146.46
sm9-1,sm9,104.11
sm9-2,sm9,111.37
sm9-3,sm9,88.25
sm9-4,sm9,94.01
sm9-5,sm9,131.24
sm9-6,sm9,139.11
sm9-7,sm9,55.29
sm9-8,sm9,41.03
sm9-9,sm9,35.05
sm9-10,sm9,34.79
sm9-11,sm9,101.9
sm9-12,sm9,77.56
sm9-13,sm9,146.25
sm9-14,sm9,57.26
pl2-1,pl2,108.88
pl2-2,pl2,114.14
pl2-3,pl2,43.78
pl2-4,pl2,141.3
pl2-5,pl2,68.6
pl2-6,pl2,31.58
pl2-7,pl2,105.46
pl2-8,pl2,73.42
pl2-9,pl2,10.94
pl2-10,pl2,132.96
pl2-11,pl2,28.95
pl2-12,pl2,41.71
pl2-13,pl2,133.3
pl2-14,pl2,136.83
pl2-15,pl2,20.1
pl2-16,pl2,26.45
pl2-17,pl2,43.01
pl2-18,pl2,68.37
pl2-19,pl2,10.5
pl2-20,pl2,4.64
pl2-21,pl2,4.52
pl2-22,pl2,113.5
pl2-23,pl2,37.05
pl2-24,pl2,7.51
pl2-25,pl2,49.48
pl2-26,pl2,69.91
pl2-27,pl2,49.72
swsh45sv-SV001,swsh45sv,32.66
swsh45sv-SV002,swsh45sv,120.5
swsh45sv-SV003,swsh45sv,36.28
swsh45sv-SV004,swsh45sv,5.58
swsh45sv-SV005,swsh45sv,107.2
swsh45sv-SV006,swsh45sv,21.24
swsh45sv-SV007,swsh45sv,117.09
swsh45sv-SV008,swsh45sv,72.04
swsh45sv-SV009,swsh45sv,145.32
swsh45sv-SV010,swsh45sv,144.72
swsh45sv-SV011,swsh45sv,56.45
swsh45sv-SV012,swsh45sv,73.06
swsh45sv-SV013,swsh45sv,85.54
swsh45sv-SV014,swsh45sv,5.57
swsh45sv-SV016,swsh45sv,65.66
swsh12pt5gg-GG44,swsh12pt5gg,74.82
swsh12pt5gg-GG45,swsh12pt5gg,52.05
swsh12pt5gg-GG01,swsh12pt5gg,44.26
swsh12pt5gg-GG02,swsh12pt5gg,110.6
swsh12pt5gg-GG03,swsh12pt5gg,10.96
swsh12pt5gg-GG04,swsh12pt5gg,67.25
swsh12pt5gg-GG05,swsh12pt5gg,147.32
swsh12pt5gg-GG06,swsh12pt5gg,86.63
xy8-1,xy8,33.44
xy8-2,xy8,53.96
xy8-3,xy8,93.43
xy8-4,xy8,13.45
xy8-5,xy8,6.26
xy8-6,xy8,147.82
xy8-7,xy8,8.26
xy8-8,xy8,56.85
xy8-9,xy8,68.44
xy8-10,xy8,20.35
xy8-11,xy8,104.44
xy8-12,xy8,77.35
xy8-13,xy8,113.0
xy8-14,xy8,73.45
xy8-15,xy8,149.62
sv6-191,sv6,141.52
xy7-1,xy7,51.82
xy7-2,xy7,18.58
xy7-3,xy7,145.73
xy7-4,xy7,61.36
xy7-5,xy7,45.37
xy7-6,xy7,88.77
xy7-7,xy7,53.44
xy7-8,xy7,96.84
xy7-9,xy7,81.24
ex4-50,ex4,93.03
pop5-1,pop5,50.55
pop5-2,pop5,77.23
pop5-3,pop5,87.33
pop5-4,pop5,78.23
pop5-5,pop5,131.64
pop5-6,pop5,39.62
pop5-7,pop5,13.24
pop5-8,pop5,13.56
pop5-9,pop5,13.36
pop5-10,pop5,110.78
pop5-11,pop5,90.94
pop5-12,pop5,17.29
pop5-13,pop5,80.45
pop5-14,pop5,47.17
pop5-15,pop5,68.63
pop5-16,pop5,34.43
pop5-17,pop5,6.16
det1-1,det1,143.48
det1-2,det1,75.86
det1-3,det1,52.04
det1-4,det1,146.68
sv9-46,sv9,108.65
ex4-1,ex4,110.42
ex4-2,ex4,58.15
ex4-3,ex4,112.27
ex4-4,ex4,70.48
ex4-5,ex4,45.03
ex4-6,ex4,81.6
ex4-7,ex4,94.06
ex4-8,ex4,63.18
ex4-9,ex4,102.28
ex4-10,ex4,86.26
ex4-11,ex4,123.34
ex4-12,ex4,19.9
ex4-13,ex4,86.12
ex4-14,ex4,23.94
ex4-15,ex4,51.78
ex4-16,ex4,40.09
ex4-17,ex4,9.47
ex4-18,ex4,123.77
ex4-19,ex4,37.31
ex4-20,ex4,40.47
ex4-21,ex4,93.29
ex4-22,ex4,99.71
ex4-23,ex4,50.96
ex4-24,ex4,7.49
ex4-25,ex4,35.29
ex4-26,ex4,40.37
ex4-27,ex4,134.97
ex4-28,ex4,49.72
sv6-1,sv6,141.64
sv6-2,sv6,111.18
sv6-3,sv6,82.4
sv6-4,sv6,16.52
sv6-5,sv6,97.27
sv6-6,sv6,2.93
sv6-7,sv6,7.06
sv6-8,sv6,20.51
sv6-9,sv6,47.22
sv6-10,sv6,28.55
sv6-11,sv6,26.06
sv6-12,sv6,64.1
sv6-13,sv6,119.95
sv6-14,sv6,31.34
sv6-15,sv6,95.28
sv6-16,sv6,48.71
sv6-190,sv6,52.77
np-1,np,143.21
np-2,np,84.13
np-3,np,122.5
np-4,np,36.93
np-5,np,80.12
np-6,np,105.3
np-7,np,40.96
np-8,np,138.2
np-9,np,38.28
np-10,np,140.4
np-11,np,70.58
np-12,np,68.25
np-13,np,116.46
np-14,np,128.08
np-15,np,48.4
np-16,np,117.48
np-17,np,68.77
np-18,np,54.56
np-19,np,103.11
np-20,np,58.8
np-21,np,97.55
np-22,np,147.12
np-23,np,93.83
np-24,np,94.66
np-25,np,42.46
np-26,np,72.86
np-27,np,105.56
np-28,np,74.66
np-29,np,30.02
np-30,np,82.87
np-31,np,56.11
np-32,np,17.76
np-33,np,122.59
np-34,np,11.86
np-35,np,22.68
np-36,np,139.06
np-37,np,82.66
np-38,np,40.57
np-40,np,51.42
rsv10pt5-1,rsv10pt5,16.25
rsv10pt5-2,rsv10pt5,142.51
rsv10pt5-3,rsv10pt5,21.4
sv9-47,sv9,67.82
pop3-1,pop3,26.61
pop3-2,pop3,60.78
pop3-3,pop3,33.33
pop3-4,pop3,15.46
pop3-5,pop3,105.43
pop3-6,pop3,63.09
pop3-7,pop3,83.83
pop3-8,pop3,129.83
pop3-9,pop3,40.57
pop3-10,pop3,65.44
pop3-11,pop3,9.8
pop3-12,pop3,42.77
pop3-13,pop3,69.55
pop3-14,pop3,15.33
pop3-15,pop3,147.9
pop3-16,pop3,108.31
pop3-17,pop3,73.23
dp4-1,dp4,25.06
dp4-2,dp4,7.23
dp4-3,dp4,117.87
dp4-4,dp4,139.11
dp4-5,dp4,99.46
dp4-6,dp4,109.23
dp4-7,dp4,148.43
dp4-8,dp4,128.01
sv9-44,sv9,54.37
sv9-45,sv9,54.42
base4-1,base4,147.58
base4-2,base4,91.81
base4-3,base4,12.83
base4-4,base4,71.24
base4-5,base4,39.02
base4-6,base4,72.48
base4-7,base4,38.08
base4-8,base4,72.47
base4-9,base4,99.47
base4-10,base4,127.44
sv9-1,sv9,18.04
sv9-2,sv9,62.02
sv9-3,sv9,95.64
sv9-4,sv9,17.61
sv9-5,sv9,46.97
sv9-6,sv9,17.63
sv9-7,sv9,1.92
sv9-8,sv9,124.4
sv9-9,sv9,67.29
sv9-10,sv9,54.5
sv9-11,sv9,100.26
sv9-12,sv9,8.71
sv9-13,sv9,113.3
sv9-14,sv9,133.29
sv9-15,sv9,121.18
sv9-16,sv9,60.84
sv9-17,sv9,32.05
sv9-18,sv9,129.97
sv9-19,sv9,85.01
sv9-20,sv9,50.05
sv9-21,sv9,109.81
sv9-22,sv9,71.52
sv9-23,sv9,87.48
sv9-24,sv9,11.72
sv9-25,sv9,39.96
sv9-26,sv9,64.64
sv9-27,sv9,87.4
sv9-28,sv9,7.7
sv9-29,sv9,56.77
sv9-30,sv9,109.24
sv9-31,sv9,60.08
sv9-32,sv9,127.76
sv9-33,sv9,21.23
sv9-34,sv9,98.8
sv9-35,sv9,34.16
sv9-36,sv9,32.0
sv9-37,sv9,26.9
sv9-38,sv9,13.26
sv9-39,sv9,95.37
sv9-40,sv9,42.78
sv9-41,sv9,11.93
neo2-1,neo2,8.34
neo2-2,neo2,3.37
neo2-3,neo2,134.11
neo2-4,neo2,129.81
neo2-5,neo2,117.26
neo2-6,neo2,135.77
neo2-7,neo2,84.2
neo2-8,neo2,0.9
neo2-9,neo2,132.49
neo2-10,neo2,75.85
neo2-11,neo2,78.3
ex14-21,ex14,63.3
xy5-1,xy5,133.1
xy5-2,xy5,115.76
xy5-3,xy5,115.9
xy5-4,xy5,11.02
xy5-5,xy5,141.45
xy5-6,xy5,32.74
xy5-7,xy5,69.27
xy5-8,xy5,81.04
xy5-9,xy5,92.87
xy5-10,xy5,38.44
xy5-11,xy5,144.47
xy5-12,xy5,90.38
xy5-13,xy5,4.67
xy5-14,xy5,127.27
xy5-15,xy5,143.55
xy5-16,xy5,131.39
xy5-17,xy5,15.45
xy5-18,xy5,129.32
xy5-19,xy5,50.91
xy5-20,xy5,3.48
xy5-21,xy5,34.99
xy5-22,xy5,50.23
ex14-1,ex14,10.96
ex14-2,ex14,148.85
ex14-3,ex14,117.82
ex14-4,ex14,1.76
ex14-5,ex14,124.43
ex14-6,ex14,41.92
ex14-7,ex14,117.95
ex14-8,ex14,55.6
ex14-9,ex14,132.32
ex14-10,ex14,84.66
ex14-11,ex14,22.64
ex14-12,ex14,36.44
ex14-13,ex14,121.43
ex14-14,ex14,51.93
ex14-15,ex14,48.24
ex14-16,ex14,8.11
ex14-17,ex14,5.59
ex14-18,ex14,116.86
ex14-19,ex14,44.61
ex14-20,ex14,36.37
me2-1,me2,51.69
pop7-1,pop7,28.19
pop7-2,pop7,123.44
pop7-3,pop7,108.59
pop7-4,pop7,33.74
pop7-5,pop7,43.02
pop7-6,pop7,16.9
pop7-7,pop7,32.58
pop7-8,pop7,96.28
pop7-9,pop7,99.75
pop7-10,pop7,100.84
xy10-1,xy10,133.54
xy10-2,xy10,99.07
xy10-3,xy10,9.97
xy10-4,xy10,59.64
xy10-5,xy10,56.77
xy10-6,xy10,13.98
xy10-9,xy10,50.77
sm75-1,sm75,60.06
sm75-2,sm75,3.98
sm75-3,sm75,118.69
sm75-4,sm75,66.99
sm75-5,sm75,35.33
sm75-6,sm75,87.22
sm75-7,sm75,88.7
sm75-8,sm75,30.53
sm75-9,sm75,94.02
sm75-10,sm75,54.52
sm75-11,sm75,42.19
sm75-12,sm75,37.63
sm75-13,sm75,19.22
base3-59,base3,112.76
bw11-1,bw11,137.78
bw11-2,bw11,131.56
bw11-3,bw11,67.63
bw11-4,bw11,0.88
bw11-5,bw11,31.22
bw11-6,bw11,110.57
bw11-7,bw11,129.62
bw11-8,bw11,25.33
bw11-9,bw11,145.05
bw11-10,bw11,12.71
bw11-11,bw11,50.8
bw11-12,bw11,51.8
bw11-13,bw11,42.98
bw11-14,bw11,30.96
bw11-18,bw11,111.5
base3-60,base3,68.31
base3-1,base3,127.06
base3-2,base3,15.96
base3-3,base3,63.92
base3-4,base3,9.72
base3-5,base3,114.27
base3-6,base3,55.99
base3-7,base3,147.42
base3-8,base3,118.74
base3-9,base3,124.7
base3-10,base3,119.4
base3-11,base3,26.88
base3-12,base3,8.92
base3-13,base3,146.85
base3-14,base3,29.41
base3-15,base3,145.86
base3-16,base3,130.72
mcd15-2,mcd15,122.49
bwp-BW01,bwp,35.87
bwp-BW02,bwp,9.11
bwp-BW03,bwp,12.84
bwp-BW004,bwp,103.47
bwp-BW005,bwp,135.12
bwp-BW06,bwp,42.41
bwp-BW07,bwp,90.42
bwp-BW08,bwp,64.14
bwp-BW09,bwp,127.5
bwp-BW10,bwp,136.65
bwp-BW11,bwp,35.12
bwp-BW28,bwp,43.86
swsh9-165,swsh9,126.27
swsh9-1,swsh9,108.17
swsh9-2,swsh9,135.68
swsh9-3,swsh9,129.66
swsh9-4,swsh9,105.56
swsh9-5,swsh9,133.37
swsh9-6,swsh9,66.94
swsh9-7,swsh9,13.18
swsh9-8,swsh9,147.12
swsh9-9,swsh9,73.92
swsh9-10,swsh9,84.46
swsh9-11,swsh9,10.67
swsh9-12,swsh9,132.33
swsh9-13,swsh9,25.7
swsh9-14,swsh9,95.97
swsh9-15,swsh9,90.76
swsh9-16,swsh9,80.94
swsh9-17,swsh9,92.81
swsh9-18,swsh9,105.7
swsh9-19,swsh9,43.8
swsh9-20,swsh9,40.21
swsh9-21,swsh9,134.53
swsh9-22,swsh9,71.12
ex6-1,ex6,97.79
ex6-2,ex6,62.07
ex6-3,ex6,36.67
ex6-4,ex6,11.71
ex6-5,ex6,77.41
ex6-6,ex6,65.87
ex6-7,ex6,58.33
ex6-8,ex6,22.86
ex6-9,ex6,137.11
ex6-10,ex6,131.02
ex6-11,ex6,133.9
ex6-12,ex6,91.88
ex6-13,ex6,113.4
ex6-14,ex6,77.15
ex6-15,ex6,61.96
ex6-16,ex6,112.72
ex6-17,ex6,109.1
ex6-18,ex6,46.11
ex6-19,ex6,62.54
ex6-20,ex6,120.09
sv4-1,sv4,45.96
sv4-2,sv4,38.91
sv4-3,sv4,144.02
sv4-4,sv4,121.52
sv4-5,sv4,109.14
sv4-6,sv4,44.22
sv4-7,sv4,98.52
sv4-8,sv4,77.51
sv4-9,sv4,25.71
sv4-10,sv4,85.45
sv4-11,sv4,17.92
sv4-12,sv4,0.93
sv4-13,sv4,60.63
sv4-14,sv4,90.91
sv4-15,sv4,61.09
sv4-188,sv4,103.71
neo1-91,neo1,102.51
sm7-1,sm7,49.81
sm7-2,sm7,110.03
sm7-3,sm7,22.59
sm7-4,sm7,142.04
sm7-5,sm7,18.01
sm7-6,sm7,41.39
sm7-7,sm7,37.94
sm7-8,sm7,73.97
sm7-9,sm7,85.59
sm7-10,sm7,100.93
sm7-10a,sm7,93.4
sm7-11,sm7,147.94
sm7-12,sm7,88.91
sm7-13,sm7,71.73
sm7-14,sm7,88.11
sm7-182,sm7,92.88
sm4-1,sm4,127.72
sm4-2,sm4,106.87
sm4-3,sm4,142.99
sm4-4,sm4,72.86
sm4-5,sm4,94.1
sm4-6,sm4,48.92
sm4-7,sm4,136.14
sm4-8,sm4,36.74
sm4-9,sm4,110.11
sm4-10,sm4,28.83
sm4-11,sm4,83.92
sm4-12,sm4,20.01
sm4-13,sm4,8.93
neo1-88,neo1,137.11
neo1-1,neo1,71.28
neo1-2,neo1,21.7
neo1-89,neo1,147.08
xy0-1,xy0,27.46
xy0-2,xy0,40.43
xy0-3,xy0,107.97
xy0-4,xy0,145.43
xy0-5,xy0,57.32
xy0-6,xy0,113.72
xy0-7,xy0,139.81
xy0-8,xy0,16.38
xy0-9,xy0,65.71
pop9-1,pop9,142.0
pop9-2,pop9,144.16
pop9-3,pop9,105.56
pop9-4,pop9,118.71
zsv10pt5-1,zsv10pt5,74.32
zsv10pt5-2,zsv10pt5,46.88
zsv10pt5-3,zsv10pt5,105.7
zsv10pt5-4,zsv10pt5,114.74
zsv10pt5-5,zsv10pt5,78.38
zsv10pt5-6,zsv10pt5,146.05
zsv10pt5-7,zsv10pt5,11.37
zsv10pt5-8,zsv10pt5,7.39
zsv10pt5-9,zsv10pt5,2.44
zsv10pt5-10,zsv10pt5,7.37
zsv10pt5-11,zsv10pt5,27.57
zsv10pt5-12,zsv10pt5,51.81
zsv10pt5-13,zsv10pt5,117.31
zsv10pt5-14,zsv10pt5,33.75
zsv10pt5-15,zsv10pt5,36.79
zsv10pt5-19,zsv10pt5,36.14
swsh12pt5-138,swsh12pt5,133.93
swsh12pt5-139,swsh12pt5,12.15
swsh12pt5-140,swsh12pt5,70.73
swsh12pt5-1,swsh12pt5,67.81
swsh12pt5-2,swsh12pt5,49.76
swsh12pt5-3,swsh12pt5,7.09
swsh12pt5-4,swsh12pt5,36.8
swsh12pt5-5,swsh12pt5,101.04
swsh12pt5-6,swsh12pt5,70.76
swsh12pt5-7,swsh12pt5,47.81
swsh12pt5-8,swsh12pt5,91.68
sm8-226,sm8,43.8
sm8-1,sm8,47.67
sm8-2,sm8,81.16
sm8-3,sm8,100.25
sm8-4,sm8,136.62
sm8-5,sm8,56.9
sm8-6,sm8,80.66
sm8-7,sm8,73.37
sm8-8,sm8,9.62
sm8-9,sm8,30.04
sm8-10,sm8,149.83
sm8-11,sm8,101.82
sm8-234,sm8,24.41
xy9-1,xy9,128.84
xy9-2,xy9,96.61
xy9-3,xy9,143.59
xy9-4,xy9,13.51
dp3-18,dp3,131.66
dp3-1,dp3,30.15
dp3-2,dp3,0.7
dp3-3,dp3,1.03
dp3-4,dp3,50.17
dp3-5,dp3,106.39
dp3-6,dp3,15.17
dp3-7,dp3,11.1
dp3-8,dp3,104.39
dp3-9,dp3,69.6
dp3-10,dp3,54.95
dp3-11,dp3,111.52
dp3-12,dp3,120.19
dp3-13,dp3,42.58
dp3-14,dp3,65.95
dp3-15,dp3,110.6
dp3-16,dp3,83.84
dp3-17,dp3,19.88
hgss1-94,hgss1,149.54
sm12-1,sm12,48.15
sm12-2,sm12,129.23
sm12-3,sm12,81.83
sm12-4,sm12,93.24
sm12-5,sm12,60.43
sm12-6,sm12,59.33
sm12-7,sm12,89.77
sm12-8,sm12,1.15
sm12-9,sm12,96.82
sm12-10,sm12,87.34
sm12-11,sm12,70.31
sm12-12,sm12,71.96
sm12-13,sm12,66.91
sm12-14,sm12,1.98
sm12-15,sm12,65.0
sm12-16,sm12,82.08
sm12-17,sm12,77.34
sm12-18,sm12,74.69
hgss1-95,hgss1,49.62
hgss1-96,hgss1,108.56
basep-1,basep,112.24
basep-2,basep,141.41
basep-3,basep,49.38
basep-4,basep,82.0
basep-5,basep,117.63
basep-6,basep,94.95
basep-7,basep,91.99
basep-8,basep,4.07
basep-9,basep,111.19
basep-10,basep,98.89
basep-11,basep,94.8
basep-12,basep,39.57
basep-13,basep,85.08
basep-14,basep,54.55
basep-15,basep,53.0
basep-16,basep,88.63
basep-17,basep,133.56
basep-18,basep,81.4
basep-19,basep,30.83
hgss1-97,hgss1,105.02
sm35-1,sm35,84.77
sm35-2,sm35,63.73
sm35-3,sm35,69.78
sm35-4,sm35,4.09
sm35-5,sm35,56.51
sm35-6,sm35,17.52
sm35-7,sm35,93.33
sm35-8,sm35,65.91
sm35-9,sm35,15.33
sm35-10,sm35,129.59
sm35-10a,sm35,45.71
sm35-11,sm35,43.02
sm35-12,sm35,6.7
sm35-13,sm35,93.81
sm35-14,sm35,112.22
mcd19-1,mcd19,24.49
mcd19-2,mcd19,0.98
mcd19-3,mcd19,141.8
mcd19-4,mcd19,145.2
mcd19-5,mcd19,98.02
mcd19-6,mcd19,65.72
mcd19-7,mcd19,114.87
mcd19-8,mcd19,98.52
mcd19-9,mcd19,125.54
mcd19-10,mcd19,146.6
mcd19-11,mcd19,22.26
mcd19-12,mcd19,28.39
fut20-1,fut20,100.77
fut20-2,fut20,86.59
fut20-3,fut20,138.77
fut20-4,fut20,135.75
fut20-5,fut20,4.19
hgss1-1,hgss1,145.07
hgss1-2,hgss1,7.67
hgss1-3,hgss1,87.85
hgss1-4,hgss1,110.27
hgss1-5,hgss1,17.91
hgss1-6,hgss1,134.93
hgss1-7,hgss1,21.43
hgss1-8,hgss1,57.54
xy4-1,xy4,4.48
xy4-2,xy4,28.5
xy4-3,xy4,1.2
xy4-4,xy4,101.54
xy4-5,xy4,120.84
xy4-6,xy4,7.74
xy4-7,xy4,87.76
xy4-8,xy4,24.41
xy4-9,xy4,17.6
xy4-10,xy4,125.58
xy4-11,xy4,68.4
xy4-12,xy4,83.2
xy4-13,xy4,15.3
xy4-14,xy4,143.07
xy4-15,xy4,99.43
xy4-18,xy4,111.25
swsh11-162,swsh11,38.61
swsh11-1,swsh11,45.32
swsh11-2,swsh11,61.44
swsh11-3,swsh11,104.4
swsh11-4,swsh11,78.25
swsh11-163,swsh11,0.92
xy12-1,xy12,90.77
xy12-2,xy12,51.63
xy12-3,xy12,37.45
xy12-4,xy12,144.14
xy12-5,xy12,107.21
xy12-6,xy12,14.64
xy12-7,xy12,71.75
xy12-8,xy12,99.24
xy12-9,xy12,94.87
xy12-10,xy12,112.61
xy12-11,xy12,109.15
xy12-12,xy12,110.38
xy12-13,xy12,76.57
xy12-14,xy12,134.15
swsh1-171,swsh1,136.19
xy12-78,xy12,71.5
swsh1-1,swsh1,24.16
swsh1-2,swsh1,132.93
swsh1-3,swsh1,35.77
swsh1-4,swsh1,114.45
swsh1-5,swsh1,104.59
swsh1-6,swsh1,6.14
pop8-1,pop8,95.94
pop8-2,pop8,124.15
pop8-3,pop8,124.63
pop8-4,pop8,8.39
pop8-5,pop8,103.34
pop8-6,pop8,35.51
pop8-7,pop8,102.54
pop8-8,pop8,57.76
pop8-9,pop8,74.53
pop8-10,pop8,104.41
pop8-11,pop8,28.38
pop8-12,pop8,6.6
pop8-13,pop8,99.56
pop8-14,pop8,71.19
pop8-15,pop8,79.97
pop8-16,pop8,3.38
pop8-17,pop8,7.97
pgo-1,pgo,64.75
pgo-2,pgo,137.56
pgo-3,pgo,59.05
pgo-4,pgo,42.47
pgo-5,pgo,22.2
bw6-76,bw6,13.7
hsp-HGSS01,hsp,129.51
hsp-HGSS02,hsp,69.59
hsp-HGSS03,hsp,44.39
hsp-HGSS04,hsp,56.52
hsp-HGSS05,hsp,120.8
hsp-HGSS06,hsp,27.73
hsp-HGSS07,hsp,67.93
hsp-HGSS08,hsp,86.27
hsp-HGSS09,hsp,35.62
hsp-HGSS10,hsp,29.32
hsp-HGSS11,hsp,80.84
hsp-HGSS12,hsp,110.81
hsp-HGSS13,hsp,36.63
hsp-HGSS14,hsp,97.06
bw6-1,bw6,67.4
bw6-2,bw6,141.83
bw6-3,bw6,82.29
bw6-4,bw6,7.4
bw6-5,bw6,145.06
bw6-6,bw6,118.73
bw6-7,bw6,97.27
bw6-8,bw6,91.86
bw6-9,bw6,149.6
bw6-10,bw6,14.25
ex2-4,ex2,21.73
ex2-5,ex2,57.36
sv3-1,sv3,70.82
sv3-2,sv3,31.77
sv3-3,sv3,17.19
ex2-6,ex2,126.72
ex2-7,ex2,14.65
ex2-8,ex2,34.56
ex2-9,ex2,24.45
sv4pt5-1,sv4pt5,98.07
sv4pt5-2,sv4pt5,9.87
sv4pt5-3,sv4pt5,57.58
sv4pt5-4,sv4pt5,108.41
sv4pt5-5,sv4pt5,85.23
sv4pt5-6,sv4pt5,61.12
sv4pt5-7,sv4pt5,6.02
sv4pt5-8,sv4pt5,64.82
sv4pt5-9,sv4pt5,28.07
sv4pt5-10,sv4pt5,1.36
sv4pt5-11,sv4pt5,8.33
sv4pt5-12,sv4pt5,80.98
sv4pt5-13,sv4pt5,106.49
ex2-10,ex2,101.51
ex2-11,ex2,102.62
ex2-12,ex2,106.49
dp2-29,dp2,59.07
dp2-1,dp2,97.26
dp2-2,dp2,76.35
dp2-3,dp2,43.07
dp2-4,dp2,22.46
dp2-5,dp2,140.28
dp2-6,dp2,94.42
dp2-7,dp2,108.89
dp2-8,dp2,29.4
dp2-9,dp2,75.07
dp2-10,dp2,7.94
dp2-11,dp2,74.69
dp2-12,dp2,91.63
dp2-13,dp2,118.47
dp2-14,dp2,83.43
ex2-3,ex2,19.47
ex2-1,ex2,85.97
ex2-2,ex2,27.41
swsh10tg-TG13,swsh10tg,4.82
gym2-1,gym2,146.48
gym2-2,gym2,39.94
gym2-3,gym2,110.66
gym2-4,gym2,22.17
gym2-5,gym2,85.55
gym2-6,gym2,124.22
gym2-7,gym2,88.55
gym2-8,gym2,92.19
gym2-9,gym2,48.19
gym2-10,gym2,148.3
gym2-11,gym2,47.27
gym2-12,gym2,94.31
gym2-13,gym2,78.34
gym2-14,gym2,39.2
gym2-15,gym2,76.73
gym2-16,gym2,128.82
gym2-17,gym2,115.07
gym2-18,gym2,10.18
gym2-19,gym2,50.31
gym2-20,gym2,2.66
gym2-21,gym2,69.86
gym2-22,gym2,125.5
gym2-23,gym2,50.99
gym2-24,gym2,20.16
gym2-25,gym2,129.74
gym2-26,gym2,84.51
gym2-27,gym2,102.31
dp7-1,dp7,32.31
dp7-2,dp7,97.02
dp7-3,dp7,43.2
dp7-4,dp7,95.65
dp7-5,dp7,146.83
dp7-6,dp7,63.21
dp7-7,dp7,146.83
dp7-8,dp7,40.25
dp7-9,dp7,134.11
dp7-10,dp7,32.64
dp7-11,dp7,120.46
dp7-12,dp7,80.18
dp7-13,dp7,125.71
dp7-14,dp7,132.45
dp7-15,dp7,126.52
dp7-16,dp7,31.05
dp7-17,dp7,76.21
dp7-18,dp7,141.93
dp7-19,dp7,68.76
dp7-20,dp7,73.25
dp7-21,dp7,70.74
dp7-22,dp7,23.03
dp7-23,dp7,41.35
dp7-24,dp7,98.62
dp7-25,dp7,113.46
dp7-26,dp7,6.22
dp7-27,dp7,26.55
swsh45-1,swsh45,25.08
swsh45-2,swsh45,113.37
swsh45-3,swsh45,47.99
swsh45-4,swsh45,108.43
swsh45-5,swsh45,145.04
swsh45-9,swsh45,147.19
me2pt5-192,me2pt5,101.95
me2pt5-1,me2pt5,109.66
me2pt5-2,me2pt5,38.34
me2pt5-3,me2pt5,98.96
me2pt5-4,me2pt5,62.34
me2pt5-5,me2pt5,3.08
me2pt5-6,me2pt5,54.97
me2pt5-7,me2pt5,137.29
me2pt5-8,me2pt5,43.1
me2pt5-9,me2pt5,137.93
me2pt5-10,me2pt5,119.74
me2pt5-11,me2pt5,6.66
me2pt5-12,me2pt5,85.45
me2pt5-13,me2pt5,124.88
